Player Count,LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE
5,J. Harden - T. Harris - G. Niang - S. Milton - P. Reed,PHI,2,7,120,133.3,-13.3,25,0.5,10,50,83.3,66.7,0.3,60.7,62.3,96.21,34.8
5,P. Tucker - T. Harris - M. Harrell - S. Milton - T. Maxey,PHI,2,7,100,123.1,-23.1,50,1,11.1,37.5,100,61.5,0.2,37.5,45.8,93.83,29.3
5,J. Embiid - G. Niang - D. Melton - S. Milton - J. McDaniels,PHI,2,6,84.6,75,9.6,75,1.5,18.8,0,75,50,0.2,64.3,66.1,105.26,85.7
5,J. Harden - G. Niang - D. House Jr. - S. Milton - P. Reed,PHI,2,6,131.3,100,31.3,85.7,3,25,25,71.4,46.7,0.1,65.4,65.3,120.94,61.1
5,J. Harden - J. Embiid - G. Niang - D. House Jr. - D. Melton,PHI,2,6,160,83.3,76.7,100,0,33.3,40,75,55.6,0,63.6,67.3,88.99,76.4
5,J. Harden - M. Harrell - S. Milton - M. Thybulle - T. Maxey,PHI,2,6,140,141.7,-1.7,0,0,0,33.3,100,55.6,0,59.1,58.9,90.77,34
5,J. Harden - T. Harris - J. Embiid - G. Niang - S. Milton,PHI,2,6,168.8,114.3,54.5,75,6,26.1,20,100,50,0.1,80.8,84,129.73,71.1
5,J. Harden - T. Harris - M. Thybulle - T. Maxey - P. Reed,PHI,2,6,100,100,0,60,0,15.8,40,83.3,56.3,0,39.3,39.2,92.57,37.5
5,T. Harris - G. Niang - F. Korkmaz - D. Melton - P. Reed,PHI,2,6,78.6,142.9,-64.3,60,3,17.6,0,80,36.4,0.1,50,50,103.52,26.1
5,T. Harris - J. Embiid - F. Korkmaz - D. Melton - S. Milton,PHI,2,6,153.8,107.1,46.7,50,2,21.1,33.3,66.7,50,0.2,76.9,74.4,112.37,55.3
5,F. Korkmaz - D. House Jr. - M. Thybulle - P. Reed - J. Springer,PHI,2,5,61.5,150,-88.5,50,0.67,12.5,16.7,80,45.5,0.2,40,40,109.42,19.6
5,G. Niang - D. House Jr. - S. Milton - M. Thybulle - P. Reed,PHI,2,5,150,40,110,60,0,21.4,60,85.7,75,0,60,60,94.19,96.3
5,G. Niang - D. Melton - J. McDaniels - T. Maxey - P. Reed,PHI,2,5,122.2,118.2,4,66.7,1,16.7,33.3,50,44.4,0.2,66.7,75.1,96.32,46.3
5,J. Harden - J. Embiid - G. Niang - D. House Jr. - S. Milton,PHI,2,5,130,180,-50,60,0,21.4,20,66.7,45.5,0,72.2,68.9,93.81,38.7
5,J. Harden - S. Milton - J. McDaniels - T. Maxey - P. Reed,PHI,2,5,108.3,120,-11.7,100,1,18.8,50,66.7,60,0.3,80,85.1,98.66,48.6
5,J. Harden - T. Harris - M. Harrell - D. Melton - M. Thybulle,PHI,2,5,118.2,108.3,9.8,50,1,13.3,50,40,44.4,0.2,64.3,74.2,109.92,54.3
5,P. Tucker - J. Harden - J. Embiid - D. House Jr. - D. Melton,PHI,2,5,144.4,118.2,26.3,16.7,1,9.1,33.3,100,60,0.1,72.2,72.2,92.9,53.2
5,P. Tucker - M. Harrell - G. Niang - D. House Jr. - S. Milton,PHI,2,5,80,100,-20,0,0,0,0,60,33.3,0.2,60,52.4,108.78,8
5,P. Tucker - T. Harris - G. Niang - D. Melton - S. Milton,PHI,2,5,145.5,130,15.5,66.7,4,26.7,0,100,33.3,0.1,75,76.6,104.78,57.1
5,T. Harris - G. Niang - S. Milton - M. Thybulle - P. Reed,PHI,2,5,108.3,100,8.3,75,0,20,0,50,20,0,45,55.3,115.62,63.2
5,T. Harris - J. Embiid - D. Melton - J. McDaniels - T. Maxey,PHI,2,5,80,120,-40,75,0.75,15,77.8,100,84.6,0.4,30.8,30.8,93.51,-8.3
5,D. House Jr. - S. Milton - J. McDaniels - T. Maxey - P. Reed,PHI,2,4,125,137.5,-12.5,25,1,8.3,75,25,50,0.1,62.5,62.5,106.18,30.4
5,J. Harden - G. Niang - D. Melton - S. Milton - P. Reed,PHI,2,4,87.5,155.6,-68.1,33.3,1,8.3,42.9,100,50,0.1,35,35,103.73,-2.7
5,J. Harden - J. Embiid - G. Niang - S. Milton - M. Thybulle,PHI,2,4,75,80,-5,100,3,27.3,0,33.3,14.3,0.1,42.9,40.3,115.71,20.8
5,J. Harden - T. Harris - M. Harrell - D. House Jr. - S. Milton,PHI,2,4,70,122.2,-52.2,100,3,23.1,0,50,22.2,0.1,50,50,127.85,24.3
5,M. Harrell - F. Korkmaz - S. Milton - M. Thybulle - P. Reed,PHI,2,4,130,50,80,75,1.5,20,50,100,66.7,0.2,57.1,64.5,119.86,109.1
5,P. Tucker - J. Harden - M. Harrell - D. House Jr. - D. Melton,PHI,2,4,125,214.3,-89.3,33.3,0,11.1,0,100,25,0,70,79.1,93.91,33.3
5,P. Tucker - J. Harden - T. Harris - J. McDaniels - T. Maxey,PHI,2,4,133.3,100,33.3,50,0,14.3,42.9,100,60,0,36.4,47,113.53,50
5,P. Tucker - M. Harrell - G. Niang - D. Melton - S. Milton,PHI,2,4,25,162.5,-137.5,0,0,0,20,100,42.9,0.3,16.7,16.7,105.21,-65
5,P. Tucker - T. Harris - D. House Jr. - D. Melton - T. Maxey,PHI,2,4,83.3,142.9,-59.5,50,0,10,42.9,50,44.4,0,27.8,27.8,81.75,-3.6
5,T. Harris - J. Embiid - D. Melton - M. Thybulle - T. Maxey,PHI,2,4,110,108.3,1.7,25,0.5,9.1,0,100,42.9,0.2,64.3,66.1,136.55,47.8
5,T. Harris - M. Harrell - D. Melton - S. Milton - T. Maxey,PHI,2,4,122.2,150,-27.8,60,1,25,0,100,75,0.3,91.7,91.7,104.43,35.5
5,T. Harris - M. Harrell - G. Niang - D. House Jr. - T. Maxey,PHI,2,4,100,57.1,42.9,66.7,2,18.2,20,100,42.9,0.1,57.1,57.1,100.42,64.7
5,J. Harden - D. Melton - S. Milton - J. McDaniels - P. Reed,PHI,2,3,175,57.1,117.9,75,0,27.3,0,100,75,0,100,103.6,119.34,105.1
5,J. Harden - G. Niang - D. Melton - J. McDaniels - P. Reed,PHI,2,3,183.3,183.3,0,75,0,30,50,100,66.7,0,83.3,85.4,93.76,58.1
5,J. Harden - G. Niang - D. Melton - T. Maxey - P. Reed,PHI,2,3,50,100,-50,0,0,0,33.3,100,50,0.3,25,30.7,115.2,-30
5,J. Harden - J. Embiid - G. Niang - D. House Jr. - T. Maxey,PHI,2,3,175,100,75,100,0,28.6,50,100,66.7,0,50,65.8,76.69,76
5,J. Harden - M. Harrell - G. Niang - D. House Jr. - T. Maxey,PHI,2,3,100,114.3,-14.3,100,3,30,0,100,50,0.1,70,70,112,50
5,J. Harden - T. Harris - G. Niang - D. Melton - T. Maxey,PHI,2,3,116.7,66.7,50,33.3,0,12.5,33.3,50,42.9,0,50,54.3,114.13,76.9
5,J. Harden - T. Harris - M. Harrell - M. Thybulle - T. Maxey,PHI,2,3,62.5,114.3,-51.8,100,2,18.2,20,50,28.6,0.1,35.7,35.7,114.29,30
5,M. Harrell - F. Korkmaz - S. Milton - P. Reed - J. Springer,PHI,2,3,85.7,50,35.7,66.7,1,22.2,0,75,60,0.3,75,75,97.15,82.4
5,M. Harrell - G. Niang - D. House Jr. - S. Milton - P. Reed,PHI,2,3,88.9,144.4,-55.6,66.7,2,16.7,20,75,44.4,0.1,50,50.8,126.44,22
5,P. Tucker - G. Niang - D. House Jr. - S. Milton - T. Maxey,PHI,2,3,128.6,112.5,16.1,100,2,22.2,0,25,14.3,0.1,50,66.6,114.29,45.5
5,P. Tucker - J. Embiid - G. Niang - D. House Jr. - S. Milton,PHI,2,3,42.9,25,17.9,0,0,0,0,100,83.3,0.6,50,52.1,118.68,-25
5,P. Tucker - J. Embiid - G. Niang - M. Thybulle - T. Maxey,PHI,2,3,125,37.5,87.5,66.7,2,18.2,25,100,62.5,0.1,57.1,63.5,130.91,93.3
5,P. Tucker - J. Harden - G. Niang - J. McDaniels - T. Maxey,PHI,2,3,87.5,57.1,30.4,50,0,10,16.7,50,33.3,0,28.6,40,127.06,83.3
5,P. Tucker - J. Harden - M. Harrell - G. Niang - T. Maxey,PHI,2,3,116.7,120,-3.3,100,1,14.3,0,25,16.7,0.2,50,83.3,84.26,180
5,P. Tucker - T. Harris - G. Niang - D. Melton - T. Maxey,PHI,2,3,130,137.5,-7.5,66.7,1,16.7,0,50,25,0.2,80,85.1,138.83,54.5
5,P. Tucker - T. Harris - J. Embiid - F. Korkmaz - D. Melton,PHI,2,3,0,112.5,-112.5,0,0,0,0,100,25,0.6,0,0,113.68,-54.5
5,P. Tucker - T. Harris - M. Harrell - F. Korkmaz - D. Melton,PHI,2,3,83.3,100,-16.7,50,0,12.5,33.3,100,71.4,0,50,50,102.25,47.6
5,T. Harris - G. Niang - M. Thybulle - T. Maxey - P. Reed,PHI,2,3,0,166.7,-166.7,0,0,0,16.7,100,28.6,0.2,0,0,83.48,-700
5,T. Harris - J. Embiid - F. Korkmaz - D. House Jr. - D. Melton,PHI,2,3,150,116.7,33.3,66.7,2,25,0,66.7,40,0.2,80,82.7,99.31,66.7
5,T. Harris - M. Harrell - F. Korkmaz - D. House Jr. - S. Milton,PHI,2,3,100,40,60,66.7,0,18.2,50,100,66.7,0,50,50,93.41,92.9
5,T. Harris - M. Harrell - G. Niang - D. Melton - S. Milton,PHI,2,3,100,42.9,57.1,50,0.33,11.1,50,80,71.4,0.4,50,65.8,110.16,300
5,J. Embiid - D. House Jr. - D. Melton - M. Thybulle - P. Reed,PHI,2,2,75,166.7,-91.7,100,0.5,20,0,100,50,0.5,75,75,140.49,6.7
5,J. Harden - M. Harrell - G. Niang - D. Melton - M. Thybulle,PHI,2,2,0,125,-125,0,0,0,0,66.7,66.7,0.5,0,0,110.77,-300
5,J. Harden - T. Harris - D. House Jr. - T. Maxey - P. Reed,PHI,2,2,50,0,50,0,0,0,33.3,100,60,0,0,34.7,102.67,-33.3
5,J. Harden - T. Harris - J. Embiid - D. Melton - J. McDaniels,PHI,2,2,80,100,-20,100,2,28.6,0,50,50,0.2,100,100,141.06,57.9
5,M. Harrell - G. Niang - D. Melton - M. Thybulle - T. Maxey,PHI,2,2,180,100,80,75,0,30,100,66.7,80,0,75,75,126.72,76.7
5,M. Harrell - G. Niang - D. Melton - S. Milton - P. Reed,PHI,2,2,100,125,-25,100,1,20,50,100,66.7,0.3,75,75,98.82,33.3
5,M. Harrell - G. Niang - F. Korkmaz - D. House Jr. - D. Melton,PHI,2,2,100,40,60,100,1,14.3,66.7,100,80,0.3,25,41,108.91,100
5,P. Tucker - J. Harden - J. Embiid - G. Niang - M. Thybulle,PHI,2,2,66.7,40,26.7,100,1,14.3,0,100,33.3,0.2,33.3,51.5,152.31,200
5,P. Tucker - T. Harris - S. Milton - M. Thybulle - P. Reed,PHI,2,2,66.7,200,-133.3,0,0,0,0,100,100,0.3,100,100,109.57,8.3
5,T. Harris - J. Embiid - D. House Jr. - S. Milton - T. Maxey,PHI,2,2,140,33.3,106.7,66.7,2,28.6,0,75,60,0.2,75,78.8,113.96,120
5,T. Harris - J. Embiid - G. Niang - D. House Jr. - S. Milton,PHI,2,2,60,175,-115,0,0,0,0,100,33.3,0.4,0,54.3,105.37,0
5,J. Embiid - G. Niang - D. Melton - M. Thybulle - T. Maxey,PHI,2,1,33.3,0,33.3,0,0,0,0,100,50,0,0,26.6,112.5,0
5,J. Harden - M. Harrell - G. Niang - D. Melton - T. Maxey,PHI,2,1,100,66.7,33.3,100,1,33.3,0,100,100,0.5,100,100,133.33,33.3
5,J. Harden - T. Harris - J. Embiid - D. House Jr. - T. Maxey,PHI,2,1,100,0,100,100,1,25,0,100,100,0.3,100,79.8,128.57,300
5,M. Harrell - D. Melton - S. Milton - M. Thybulle - T. Maxey,PHI,2,1,100,200,-100,0,0,0,100,100,100,0,0,17.4,61.63,0
5,M. Harrell - G. Niang - D. House Jr. - D. Melton - T. Maxey,PHI,2,1,100,125,-25,0,0,0,0,50,20,0,33.3,57.9,152.83,57.1
5,P. Tucker - J. Harden - J. Embiid - D. House Jr. - M. Thybulle,PHI,2,1,66.7,100,-33.3,0,0,0,50,100,66.7,0,0,34.7,102.86,60
5,P. Tucker - M. Harrell - G. Niang - D. Melton - T. Maxey,PHI,2,1,0,125,-125,0,0,0,0,50,25,0.3,0,0,142.22,-27.3
5,T. Harris - D. Melton - S. Milton - T. Maxey - P. Reed,PHI,2,1,133.3,100,33.3,100,0,40,0,0,0,0,66.7,66.7,126.79,58.8
5,T. Harris - M. Harrell - G. Niang - S. Milton - M. Thybulle,PHI,2,1,0,50,-50,0,0,0,0,100,33.3,0,0,0,103.97,-33.3
5,M. Harrell - D. House Jr. - D. Melton - M. Thybulle - T. Maxey,PHI,2,0,200,150,50,0,0,0,0,0,0,0,100,100,432,40
5,P. Tucker - J. Embiid - D. Melton - S. Milton - M. Thybulle,PHI,2,0,0,0,0,0,0,0,100,0,50,0,0,0,308.57,0
5,P. Tucker - J. Harden - T. Harris - J. Embiid - J. McDaniels,PHI,2,0,0,0,0,0,0,0,0,50,50,0,0,0,270.42,-500
5,P. Tucker - T. Harris - J. Embiid - D. Melton - M. Thybulle,PHI,2,0,0,100,-100,0,0,0,0,100,100,0,0,0,505.26,100
5,P. Tucker - J. Harden - T. Harris - M. Thybulle - T. Maxey,PHI,1,11,150,133.3,16.7,72.7,2.67,28.6,0,100,50,0.1,90,87.2,91.25,49.6
5,F. Korkmaz - D. House Jr. - S. Milton - P. Reed - J. Springer,PHI,1,9,161.1,127.8,33.3,66.7,3,23.1,50,71.4,63.6,0.1,76.9,83.3,99.12,69.8
5,J. Harden - J. Embiid - S. Milton - J. McDaniels - T. Maxey,PHI,1,7,142.9,114.3,28.6,83.3,0,25,20,85.7,58.3,0,63.6,73.3,97.56,65.8
5,G. Niang - D. House Jr. - S. Milton - J. McDaniels - P. Reed,PHI,1,6,60,106.7,-46.7,25,0.33,6.3,0,70,46.7,0.2,44.4,45.5,111.05,18.9
5,P. Tucker - G. Niang - S. Milton - T. Maxey - P. Reed,PHI,1,6,107.1,73.3,33.8,83.3,1.67,25,16.7,100,54.5,0.2,59.1,60.9,117.3,58.5
5,P. Tucker - T. Harris - D. Melton - T. Maxey - P. Reed,PHI,1,6,136.4,100,36.4,80,0,22.2,50,80,63.6,0,65,63.8,86.9,73.2
5,T. Harris - M. Harrell - D. House Jr. - D. Melton - S. Milton,PHI,1,6,115.4,123.1,-7.7,66.7,1.33,23.5,0,83.3,55.6,0.2,81.3,73.5,98.01,53.6
5,F. Korkmaz - D. House Jr. - S. Milton - J. McDaniels - P. Reed,PHI,1,5,130,100,30,60,1,20,66.7,100,85.7,0.3,75,77,97.37,65.3
5,G. Niang - F. Korkmaz - S. Milton - M. Thybulle - P. Reed,PHI,1,5,50,90.9,-40.9,100,2,16.7,0,60,27.3,0.1,31.3,31.3,99.87,11.1
5,F. Korkmaz - D. House Jr. - M. Thybulle - P. Reed - S. Lee,PHI,1,4,87.5,57.1,30.4,66.7,1,18.2,33.3,100,60,0.3,58.3,58.3,97.74,100
5,F. Korkmaz - D. House Jr. - P. Reed - S. Lee - J. Champagnie,PHI,1,4,175,142.9,32.1,60,3,25,100,100,100,0.1,91.7,95.6,94.32,71.4
5,J. Harden - D. House Jr. - D. Melton - S. Milton - P. Reed,PHI,1,4,200,71.4,128.6,80,0,40,0,80,66.7,0,100,100,87.07,106.1
5,J. Harden - F. Korkmaz - D. House Jr. - S. Milton - P. Reed,PHI,1,4,110,111.1,-1.1,66.7,2,16.7,0,100,50,0.1,58.3,67.1,122.14,52.6
5,J. Harden - T. Harris - J. McDaniels - T. Maxey - P. Reed,PHI,1,4,187.5,88.9,98.6,33.3,2,18.2,50,100,83.3,0.1,87.5,88.9,94.88,87.5
5,P. Tucker - J. Harden - M. Harrell - G. Niang - M. Thybulle,PHI,1,4,200,25,175,60,0,30,0,80,57.1,0,100,100,96.86,126.7
5,T. Harris - J. Embiid - G. Niang - D. House Jr. - D. Melton,PHI,1,4,88.9,155.6,-66.7,66.7,0.67,16.7,25,66.7,42.9,0.3,57.1,57.1,106.67,25
5,T. Harris - J. Embiid - G. Niang - F. Korkmaz - S. Milton,PHI,1,4,150,125,25,83.3,5,31.3,25,60,44.4,0.1,65,68.9,110.58,72.7
5,G. Niang - F. Korkmaz - D. Melton - M. Thybulle - P. Reed,PHI,1,3,37.5,25,12.5,100,1,10,14.3,66.7,30,0.1,14.3,19,135.53,70
5,J. Embiid - D. Melton - S. Milton - M. Thybulle - T. Maxey,PHI,1,3,100,75,25,50,0.5,11.1,33.3,100,60,0.3,50,59.5,115.51,77.8
5,J. Embiid - F. Korkmaz - D. House Jr. - D. Melton - M. Thybulle,PHI,1,3,183.3,166.7,16.7,40,0,20,66.7,100,75,0,68.8,68.8,83.48,53.3
5,J. Embiid - F. Korkmaz - D. Melton - S. Milton - M. Thybulle,PHI,1,3,83.3,57.1,26.2,100,2,22.2,25,75,50,0.2,41.7,41.7,100.7,66.7
5,J. Embiid - G. Niang - F. Korkmaz - S. Milton - M. Thybulle,PHI,1,3,71.4,85.7,-14.3,0,0,0,50,60,57.1,0.4,50,51.2,104.46,35.7
5,J. Harden - G. Niang - D. House Jr. - T. Maxey - P. Reed,PHI,1,3,120,133.3,-13.3,50,0,16.7,0,66.7,40,0,62.5,61.5,93.73,46.4
5,J. Harden - G. Niang - S. Milton - J. McDaniels - P. Reed,PHI,1,3,214.3,71.4,142.9,40,0,18.2,50,66.7,57.1,0,72.2,75.9,97.39,96.6
5,M. Harrell - D. House Jr. - S. Milton - J. McDaniels - P. Reed,PHI,1,3,100,216.7,-116.7,100,3,33.3,0,0,0,0.2,75,75,108.68,29.3
5,M. Harrell - G. Niang - F. Korkmaz - D. House Jr. - S. Lee,PHI,1,3,80,120,-40,0,0,0,0,100,75,0.4,50,69.4,91.72,36.4
5,P. Tucker - G. Niang - D. House Jr. - D. Melton - S. Milton,PHI,1,3,220,200,20,25,0,16.7,0,100,50,0,90,93.5,88,45.8
5,P. Tucker - G. Niang - D. Melton - S. Milton - P. Reed,PHI,1,3,175,110,65,80,4,30.8,25,50,33.3,0.1,87.5,82.9,127.06,55.4
5,P. Tucker - G. Niang - F. Korkmaz - S. Milton - P. Reed,PHI,1,3,128.6,66.7,61.9,50,0,18.2,50,100,71.4,0,56.3,56.3,95.51,81.5
5,P. Tucker - J. Embiid - D. House Jr. - S. Milton - M. Thybulle,PHI,1,3,80,140,-60,50,1,16.7,0,0,0,0.2,50,50,91.72,0
5,P. Tucker - J. Harden - D. House Jr. - D. Melton - P. Reed,PHI,1,3,66.7,120,-53.3,50,0.5,12.5,33.3,100,60,0.3,40,40,76.89,-7.7
5,P. Tucker - J. Harden - G. Niang - D. House Jr. - S. Milton,PHI,1,3,120,100,20,50,0,16.7,0,100,50,0,62.5,67.6,100.25,50
5,P. Tucker - J. Harden - G. Niang - D. Melton - S. Milton,PHI,1,3,166.7,140,26.7,100,0,33.3,0,75,50,0,100,102.5,102.19,64.9
5,P. Tucker - M. Harrell - D. Melton - S. Milton - T. Maxey,PHI,1,3,40,80,-40,100,0,14.3,33.3,100,66.7,0,25,25,95.36,100
5,P. Tucker - T. Harris - G. Niang - S. Milton - P. Reed,PHI,1,3,116.7,50,66.7,66.7,0,25,0,100,40,0,58.3,58.3,94.43,69.6
5,P. Tucker - T. Harris - M. Harrell - D. Melton - M. Thybulle,PHI,1,3,116.7,240,-123.3,50,1,10,60,0,60,0.2,35.7,44.4,78.42,17.1
5,T. Harris - F. Korkmaz - D. House Jr. - D. Melton - P. Reed,PHI,1,3,175,100,75,66.7,0,33.3,0,66.7,50,0,87.5,87.5,65.13,72.4
5,T. Harris - F. Korkmaz - D. Melton - M. Thybulle - P. Reed,PHI,1,3,100,40,60,100,2,25,33.3,100,50,0.2,50,50,84.21,100
5,T. Harris - F. Korkmaz - D. Melton - T. Maxey - P. Reed,PHI,1,3,50,66.7,-16.7,100,0.33,12.5,33.3,100,60,0.5,37.5,37.5,113.68,-33.3
5,T. Harris - J. Embiid - D. House Jr. - D. Melton - T. Maxey,PHI,1,3,133.3,80,53.3,33.3,0,12.5,25,66.7,42.9,0,60,55.6,91.03,100
5,T. Harris - J. Embiid - D. Melton - S. Milton - J. McDaniels,PHI,1,3,180,116.7,63.3,100,0,25,50,50,50,0,50,72.6,104.9,90.9
5,T. Harris - J. Embiid - G. Niang - F. Korkmaz - T. Maxey,PHI,1,3,62.5,57.1,5.4,100,1,11.1,0,66.7,28.6,0.1,30,42.5,123.43,70.6
5,T. Harris - J. Embiid - G. Niang - J. McDaniels - T. Maxey,PHI,1,3,85.7,150,-64.3,66.7,0,22.2,0,100,25,0,60,51,100.11,33.3
5,F. Korkmaz - D. House Jr. - D. Melton - T. Maxey - P. Reed,PHI,1,2,60,100,-40,0,0,0,50,0,50,0,25,26,140.87,0
5,J. Embiid - D. House Jr. - D. Melton - T. Maxey - P. Reed,PHI,1,2,100,133.3,-33.3,100,0,33.3,0,25,20,0,50,50,69.23,50
5,J. Embiid - G. Niang - D. House Jr. - D. Melton - M. Thybulle,PHI,1,2,66.7,133.3,-66.7,0,0,0,50,0,25,0,33.3,33.3,85.54,27.3
5,J. Embiid - G. Niang - D. House Jr. - S. Milton - P. Reed,PHI,1,2,100,50,50,100,1,16.7,50,0,33.3,0.3,50,69.4,118.76,83.3
5,J. Harden - F. Korkmaz - D. House Jr. - M. Thybulle - P. Reed,PHI,1,2,66.7,166.7,-100,0,0,0,33.3,0,25,0,33.3,25.8,79.27,-600
5,J. Harden - F. Korkmaz - D. Melton - S. Milton - P. Reed,PHI,1,2,50,60,-10,0,0,0,0,100,50,0,25,25,127.06,33.3
5,J. Harden - G. Niang - S. Milton - T. Maxey - P. Reed,PHI,1,2,125,60,65,100,1,20,0,100,66.7,0.3,50,75.3,123.43,125
5,J. Harden - J. Embiid - G. Niang - D. Melton - J. McDaniels,PHI,1,2,50,150,-100,100,0,20,0,100,25,0,25,25,96.81,-14.3
5,J. Harden - J. Embiid - G. Niang - S. Milton - J. McDaniels,PHI,1,2,150,175,-25,50,1,16.7,50,100,66.7,0.3,75,75,89.3,31
